TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-04 17:27:24,1770226044593,ssdf.site/onboarding/buyer,GET,_rsc=1r34m&nxtProle=buyer,200,h9ms7-1770226044593-2794f429bfd4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/onboarding/[role].rsc,ssdf.site,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,117,iad1,252,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV3KQG0987ZQRJXJEVQD35,HepIHzAkdS3F,1
2026-02-04 17:27:24,1770226044593,ssdf.site/onboarding/buyer,GET,_rsc=1r34m&nxtProle=buyer,200,h9ms7-1770226044593-2794f429bfd4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,/_middleware,ssdf.site,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,11,iad1,250,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV3KNQR2JV5PK9YJ42WEZ4,VTm0FWVcsfmF,1
2026-02-04 17:27:25,1770226045038,ssdf.site/api/products,GET,search=&category=all,200,dtl48-1770226044459-78aade0fe05d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",error,production,main,MISS,function,/api/products,ssdf.site,ssdf.site,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,,,,,"(node:4) [MONGOOSE] Warning: Duplicate schema index on {""orderId"":1} found. This is often due to declaring an index using both ""index: true"" and ""schema.index()"". Please remove the duplicate index definition.
(Use `node --trace-warnings ...` to show where the warning was created)",prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,,,
2026-02-04 17:27:24,1770226044459,ssdf.site/api/products,GET,search=&category=all,200,dtl48-1770226044459-78aade0fe05d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,/_middleware,ssdf.site,ssdf.site,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,12,iad1,249,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV3KJA5F71FZY3BEK01KQ5,VTm0FWVcsfmF,1
2026-02-04 17:27:24,1770226044459,ssdf.site/api/products,GET,search=&category=all,200,dtl48-1770226044459-78aade0fe05d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/api/products,ssdf.site,ssdf.site,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,802,iad1,288,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV3KM68H0A34694RFK3PRP,dpaa2bIZDSAC,1
2026-02-04 17:27:24,1770226044224,ssdf.site/,HEAD,,,qrjrt-1770226044224-57fb8a1557e0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,,,middleware,/_middleware,ssdf.site,,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,11,iad1,245,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV3KB8ZQ0V0Z6Q10X27MH8,VTm0FWVcsfmF,1
2026-02-04 17:27:21,1770226041946,ssdf.site/,GET,,200,g6x4f-1770226041946-34e5eaaaf351,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,ssdf.site,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,42,iad1,243,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV3H3Z93V2RP9SGABPDT01,VTm0FWVcsfmF,1
2026-02-04 17:27:21,1770226041946,ssdf.site/,GET,,200,g6x4f-1770226041946-34e5eaaaf351,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/,ssdf.site,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,134,iad1,,,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,,,
2026-02-04 17:26:06,1770225966782,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/,GET,__clerk_handshake=eyJhbGciOiJSUzI1NiIsImNhdCI6ImNsX0I3ZDRQRDExMUFBQSIsImtpZCI6Imluc18zOHpzUzhBVVBqZHhjaXh1czZ6Zm5xR1dld2giLCJ0eXAiOiJKV1QifQ.eyJoYW5kc2hha2UiOlsiX19jbGllbnRfdWF0PTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsaWVudF91YXQ9MDsgUGF0aD0vOyBEb21haW49c3NkZi1jcnlwdG8tbWFya2V0cGxhY2UtYmF5Z29oaTdrLWNyZW9kYW1vcy1wcm9qZWN0cy52ZXJjZWwuYXBwOyBNYXgtQWdlPTMxNTM2MDAwMDsgU2VjdXJlOyBTYW1lU2l0ZT1Ob25lIiwiX19zZXNzaW9uPTsgUGF0aD0vOyBFeHBpcmVzPVRodSwgMDEgSmFuIDE5NzAgMDA6MDA6MDAgR01UOyBTZWN1cmU7IFNhbWVTaXRlPU5vbmUiLCJfX2NsZXJrX2RiX2p3dD1kdmJfMzlETTBpSVNqbmlJU2NqN3BEQUlEVnd2eXVUOyBQYXRoPS87IEV4cGlyZXM9VGh1LCAwNCBGZWIgMjAyNyAxNzoyNjowNiBHTVQ7IFNlY3VyZTsgU2FtZVNpdGU9Tm9uZSJdfQ.THRjImGj2bHJ1CLZfkp5Gk17wa2KqdDJUtNhJzj9Tq4NbbFwiMkQ4ym_jMztCaM38y11SOoft0u2lgD4nVuTNtL35DqoFBK7E4ogMB_eHAigFU9BdN2Y8Wtg-yQ6BvzjlZr54gTxjOhHxlN6aLc53IMty2SOUWDr31dsDHDNm-tWQ58awtJZa1XvGUaupZjMVVZc1YBQrQKbPnx36l2h6YKQjNhe4D4LB_XjHIexhMzfESfSEIRABvCnWzDrSZVIqBhNwoR19m2O3q7UVWWkPn3FoHBCofvIgkyO8TrPLkW8oTVRvMaMZHRLIlyyhwKOKmiH2Z0u9ydg40dzIMgX2w,401,8bkdl-1770225966782-5ce89f1e4579,vercel-favicon/1.0,,production,main,,static,/,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,2,sfo1,,,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,,,
2026-02-04 17:26:06,1770225966540,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/,GET,,307,gbvk5-1770225966540-868b048207c2,vercel-favicon/1.0,,production,main,,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,9,sfo1,270,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV17EJ821899YSXEMZ0Z14,G87GKRGDkBo5,1
2026-02-04 17:26:06,1770225966540,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/,GET,,307,gbvk5-1770225966540-868b048207c2,vercel-favicon/1.0,,production,main,,redirect,/,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,27,sfo1,,,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,,,
2026-02-04 17:26:06,1770225966326,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/buyer,GET,_rsc=p37cr&nxtProle=buyer,200,ds8l9-1770225966326-3029ea78e6b2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/onboarding/[role].rsc,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,15,iad1,254,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV179PXQ3SM9JEGM10078M,EsZfsEICHs8L,1
2026-02-04 17:26:06,1770225966326,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/buyer,GET,_rsc=p37cr&nxtProle=buyer,200,ds8l9-1770225966326-3029ea78e6b2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,8,sfo1,269,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV177ZTHPHJT57523WBS9H,G87GKRGDkBo5,1
2026-02-04 17:26:06,1770225966284,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/seller,GET,_rsc=p37cr&nxtProle=seller,200,4kctb-1770225966284-804d562e729d,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/onboarding/[role].rsc,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,52,iad1,254,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV178AXPSX09REDRJK540F,ROxnRRSj4kE7,1
2026-02-04 17:26:06,1770225966284,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/seller,GET,_rsc=p37cr&nxtProle=seller,200,4kctb-1770225966284-804d562e729d,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,10,sfo1,268,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV176K6GEY9Z93CYYYR2E8,G87GKRGDkBo5,1
2026-02-04 17:26:06,1770225966262,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/seller,GET,_rsc=p37cr&nxtProle=seller,,zrrmb-1770225966262-f7801b200aa8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,,,function,/onboarding/[role].rsc,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,57,iad1,253,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV177E6FCY0M18MEWDMJVQ,EsZfsEICHs8L,1
2026-02-04 17:26:06,1770225966262,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/seller,GET,_rsc=p37cr&nxtProle=seller,,zrrmb-1770225966262-f7801b200aa8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,,,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,10,sfo1,268,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV175S5KNTYYTHM9P048D4,G87GKRGDkBo5,1
2026-02-04 17:26:05,1770225965770,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/buyer,GET,_rsc=p37cr,,d25vg-1770225965770-3ed71834581e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,,,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,12,sfo1,267,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV16PDGW794CK2DR86D3EK,G87GKRGDkBo5,1
2026-02-04 17:26:05,1770225965770,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/buyer,GET,_rsc=p37cr,,d25vg-1770225965770-3ed71834581e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,,,function,/onboarding/[role].rsc,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,63,iad1,256,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV16R4RS5Z5KKX9CXC36D3,RaK0xmJtRgAd,1
2026-02-04 17:26:05,1770225965598,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/,HEAD,,200,pzm98-1770225965598-3ed8e1d7ad42,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,HIT,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,9,sfo1,267,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV16H3QWBT8QPYXBRDA0HX,G87GKRGDkBo5,1
2026-02-04 17:26:05,1770225965598,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/,HEAD,,200,pzm98-1770225965598-3ed8e1d7ad42,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,HIT,static,/,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,26,sfo1,,,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,,,
2026-02-04 17:26:05,1770225965562,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/,HEAD,,200,d74mt-1770225965562-85890b779c58,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,HIT,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,11,sfo1,266,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV16FXWNV37YTJW9M4X356,G87GKRGDkBo5,1
2026-02-04 17:26:05,1770225965562,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/,HEAD,,200,d74mt-1770225965562-85890b779c58,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,HIT,static,/,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,27,sfo1,,,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,,,
2026-02-04 17:26:05,1770225965515,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/buyer,GET,_rsc=1r34m,200,vdjms-1770225965515-6447674830ee,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,9,sfo1,269,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV16EDK78SS6V56CX8KH57,aOMnmzS1MPEG,1
2026-02-04 17:26:05,1770225965515,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app/onboarding/buyer,GET,_rsc=1r34m,200,vdjms-1770225965515-6447674830ee,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/onboarding/[role].rsc,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,ssdf-crypto-marketplace-baygohi7k-creodamos-projects.vercel.app,dpl_74PEKSmHevkmp8DuF6jJPSuKjgyE,12,iad1,252,2048,,prj_T3YDi9yBs6XMhtjnskyKVnHdSfBx,,,01KGMV16G4888RNTAG269BG2KB,RaK0xmJtRgAd,1
